,price
21466,170.0
5002,59.0
19411,44.0
17786,187.0
2120,100.0
4274,100.0
10090,119.0
2505,160.0
2577,150.0
3045,115.0
4591,181.0
15576,59.0
10281,42.0
21327,139.0
20844,44.0
7703,185.0
18103,50.0
4871,44.0
264,80.0
8612,111.0
17962,50.0
20966,175.0
3478,185.0
10872,94.0
7096,80.0
11648,80.0
919,94.0
10961,170.0
4407,75.0
6053,40.0
392,150.0
7209,75.0
9924,44.0
6499,90.0
18432,40.0
9557,80.0
8989,57.0
9115,100.0
5526,181.0
10169,100.0
15951,80.0
19743,50.0
12187,111.0
12541,128.0
15125,150.0
12499,90.0
18483,35.0
6356,51.0
8281,111.0
14613,80.0
18005,120.0
17131,61.0
6966,85.0
2370,150.0
9259,80.0
9961,90.0
16752,50.0
12466,150.0
11691,80.0
7278,70.0
8705,59.0
20297,100.0
5391,90.0
4854,125.0
20840,133.0
21277,35.0
1904,120.0
5355,55.0
8670,75.0
3190,139.0
13537,98.0
12846,107.0
8169,120.0
7855,85.0
4661,140.0
19843,129.0
14745,61.0
6690,181.0
18555,181.0
5694,90.0
21100,170.0
19536,129.0
19408,36.0
13736,139.0
12812,170.0
15140,55.0
21638,150.0
20494,92.0
1439,160.0
12690,111.0
17098,30.0
8138,121.0
5654,158.0
7207,129.0
8735,150.0
16,75.0
2704,55.0
4511,55.0
18465,59.0
12706,65.0
18729,150.0
933,49.0
10916,55.0
11776,80.0
2416,65.0
2634,140.0
11375,150.0
18150,19.0
12133,63.0
11367,115.0
8495,65.0
13087,35.0
8200,75.0
21027,179.0
4920,65.0
5460,50.0
4482,150.0
5969,65.0
13344,187.0
1572,175.0
421,61.0
4515,120.0
17380,169.0
4335,50.0
5757,50.0
1763,100.0
4535,150.0
894,133.0
5846,61.0
18576,197.0
11069,63.0
10880,170.0
18242,65.0
18737,129.0
15451,150.0
18796,39.0
6075,75.0
21687,142.0
15285,160.0
7336,125.0
11733,40.0
5587,129.0
11715,150.0
15306,129.0
1916,190.0
6342,85.0
770,94.0
7725,129.0
10877,98.0
15586,70.0
17812,85.0
3792,55.0
12518,127.0
7644,70.0
16640,125.0
9799,160.0
2013,75.0
19825,150.0
15488,80.0
4851,98.0
3870,120.0
14376,70.0
13259,100.0
9777,129.0
6018,85.0
10841,61.0
8717,150.0
204,100.0
3015,70.0
2327,67.0
6037,150.0
10749,50.0
18356,179.0
3198,120.0
12521,150.0
4264,102.0
1359,61.0
3510,50.0
3727,86.0
3814,150.0
18322,36.0
8426,120.0
4151,150.0
5117,150.0
14414,177.0
15112,61.0
3200,140.0
20993,111.0
2333,120.0
1033,150.0
19762,120.0
500,120.0
21428,111.0
17667,18.0
16990,50.0
9498,171.0
6512,120.0
13177,125.0
11451,53.0
15747,120.0
10284,146.0
2404,150.0
18173,69.0
3738,90.0
14537,150.0
5319,75.0
1844,61.0
2361,152.0
3631,85.0
15341,123.0
3445,100.0
21699,120.0
4483,109.0
10400,59.0
13557,55.0
6569,22.0
20497,175.0
8009,70.0
16556,26.0
18077,175.0
2038,102.0
18071,90.0
5398,120.0
9646,140.0
4584,90.0
20778,73.0
20681,181.0
4325,140.0
15681,75.0
9444,35.0
9768,24.0
19276,75.0
7705,50.0
18364,131.0
2209,35.0
12362,61.0
3796,70.0
10535,98.0
13185,125.0
13907,150.0
245,115.0
5993,175.0
12995,89.0
2774,170.0
17063,185.0
8731,173.0
3164,181.0
10893,58.0
19836,111.0
18791,181.0
4949,160.0
9838,190.0
15964,100.0
18804,85.0
7334,30.0
4493,108.0
2471,61.0
11348,44.0
18764,146.0
21575,50.0
11549,100.0
16122,140.0
16564,67.0
6481,80.0
4078,190.0
17289,65.0
18535,100.0
19443,73.0
12816,75.0
3301,150.0
8295,47.0
19394,40.0
1903,80.0
21323,123.0
6024,129.0
15032,179.0
7619,80.0
7173,119.0
11903,70.0
12978,40.0
14068,70.0
16892,35.0
14665,181.0
16954,136.0
6751,120.0
9011,120.0
8988,61.0
2412,127.0
13279,85.0
10323,129.0
18330,51.0
8574,98.0
14488,65.0
8829,90.0
19237,18.0
1880,47.0
20907,70.0
4606,69.0
15959,100.0
17657,125.0
7951,74.0
21262,44.0
11587,31.0
17717,40.0
9199,85.0
8473,80.0
875,75.0
5979,100.0
2469,77.0
17523,90.0
17730,150.0
12731,125.0
2596,65.0
11116,88.0
7640,129.0
10074,65.0
21117,140.0
6088,61.0
20653,53.0
733,80.0
18736,80.0
9433,75.0
15943,70.0
13838,158.0
20027,146.0
15050,125.0
1094,65.0
2847,90.0
4801,80.0
18453,159.0
13576,61.0
5361,84.0
5827,129.0
17945,80.0
3787,111.0
2973,90.0
5227,59.0
2212,89.0
19466,43.0
13787,42.0
12279,69.0
14638,120.0
7254,70.0
978,94.0
9654,160.0
9021,35.0
17609,120.0
15286,80.0
21536,111.0
12420,50.0
4374,70.0
749,169.0
18304,26.0
15009,61.0
14983,50.0
9024,49.0
8730,61.0
18508,146.0
6578,65.0
11067,44.0
1553,40.0
15541,164.0
21474,90.0
14344,156.0
15389,160.0
17736,26.0
2057,88.0
13968,50.0
9922,40.0
16095,35.0
8089,170.0
20272,187.0
15331,155.0
11681,73.0
20569,119.0
11646,44.0
2778,89.0
690,135.0
5684,129.0
10315,185.0
7766,146.0
20356,26.0
7258,100.0
21889,61.0
17455,44.0
2110,90.0
4969,50.0
4281,66.0
4889,121.0
3959,160.0
3157,80.0
21896,53.0
7109,59.0
21388,40.0
9597,125.0
14046,150.0
12217,75.0
569,111.0
7039,59.0
10948,129.0
19924,89.0
13732,167.0
6015,115.0
21231,150.0
19709,61.0
20887,46.0
20035,50.0
9688,112.0
12821,85.0
2235,100.0
10860,80.0
18347,174.0
10255,80.0
21439,159.0
13383,44.0
1360,70.0
16477,150.0
9416,85.0
18505,22.0
2691,120.0
5088,65.0
10053,159.0
19759,170.0
16531,133.0
2705,73.0
10834,140.0
10234,127.0
19171,69.0
16190,170.0
6997,80.0
3548,35.0
4169,120.0
4273,98.0
10570,129.0
16761,65.0
2941,88.0
2539,125.0
3791,70.0
18072,150.0
8018,90.0
1200,155.0
627,86.0
4898,36.0
14320,111.0
15672,159.0
10447,77.0
10471,44.0
17814,75.0
17706,61.0
14246,170.0
11899,61.0
3837,100.0
16648,140.0
12301,55.0
5140,155.0
19793,150.0
18969,70.0
11178,197.0
12537,50.0
16933,125.0
20883,70.0
6814,120.0
3655,85.0
17360,49.0
19649,115.0
13127,135.0
14360,50.0
11196,181.0
3590,142.0
14217,170.0
10654,120.0
850,150.0
7363,50.0
11276,44.0
4825,70.0
4401,105.0
19112,181.0
14918,100.0
15061,94.0
19259,129.0
13260,119.0
16749,75.0
4171,50.0
13095,125.0
7275,100.0
2086,183.0
5894,197.0
17534,53.0
15340,85.0
21463,150.0
8864,75.0
11813,70.0
14205,146.0
12641,195.0
16333,63.0
11540,35.0
2358,55.0
11708,100.0
16478,129.0
17120,150.0
2787,167.0
6464,90.0
7260,181.0
14421,85.0
7995,164.0
864,75.0
11321,108.0
5711,150.0
18204,90.0
21667,65.0
11801,65.0
20718,93.0
3718,71.0
1346,100.0
21537,50.0
2689,104.0
6021,98.0
788,94.0
19203,90.0
11206,49.0
16237,150.0
12502,90.0
12340,44.0
5600,98.0
17811,55.0
5764,80.0
13627,148.0
5172,35.0
5066,181.0
17895,85.0
3650,70.0
10697,49.0
19519,63.0
14216,140.0
12407,179.0
10984,125.0
4888,97.0
12789,100.0
10498,195.0
3567,96.0
10756,75.0
21385,47.0
12019,70.0
3840,59.0
17460,50.0
18023,125.0
11938,26.0
14822,175.0
17096,80.0
2003,109.0
17484,160.0
9487,120.0
78,140.0
1948,120.0
1431,61.0
7183,35.0
3972,140.0
17164,39.0
9198,55.0
15689,30.0
17233,140.0
12161,90.0
5004,65.0
13219,160.0
11945,80.0
12607,111.0
8715,90.0
8467,181.0
18584,164.0
15336,100.0
16849,32.0
6386,120.0
15431,61.0
8214,115.0
14634,120.0
14170,63.0
7011,143.0
17669,20.0
7256,175.0
3182,175.0
10666,129.0
9763,98.0
6924,155.0
13618,150.0
1781,120.0
8691,109.0
16269,177.0
3119,80.0
4826,65.0
8361,148.0
16768,111.0
7233,98.0
19199,47.0
6149,129.0
7346,150.0
11763,71.0
35,170.0
1893,65.0
4262,100.0
9936,61.0
20614,70.0
15577,75.0
14086,158.0
20751,98.0
16215,62.0
2534,150.0
15137,146.0
7014,35.0
21672,94.0
9325,175.0
14223,100.0
16651,105.0
14507,135.0
11464,190.0
14350,61.0
5656,120.0
12732,70.0
7222,111.0
20215,54.0
13824,65.0
16345,100.0
9518,150.0
1106,140.0
21659,85.0
7642,175.0
5480,27.0
8882,100.0
6925,61.0
19739,135.0
10776,140.0
13326,94.0
10040,90.0
6996,120.0
9168,150.0
6447,150.0
12080,40.0
2650,171.0
17782,102.0
2015,53.0
10493,73.0
20196,55.0
805,98.0
17353,119.0
697,100.0
5696,94.0
1602,100.0
20161,98.0
11633,104.0
12566,90.0
13887,170.0
19117,121.0
10259,175.0
11349,111.0
16039,123.0
4057,51.0
9850,89.0
21337,140.0
14204,80.0
3516,82.0
16329,69.0
3554,100.0
14243,109.0
18979,150.0
16890,40.0
8194,38.0
20856,70.0
19128,61.0
7003,65.0
9672,115.0
11855,40.0
15625,35.0
7461,120.0
20251,40.0
5555,65.0
11605,135.0
7793,150.0
11666,89.0
14501,50.0
14786,53.0
6560,61.0
21431,65.0
11556,90.0
16816,65.0
10933,160.0
6450,75.0
4912,129.0
7795,181.0
9219,156.0
12722,75.0
6424,94.0
9266,120.0
5278,57.0
19754,49.0
3313,50.0
16699,49.0
10842,177.0
15475,125.0
1415,47.0
12940,169.0
1238,40.0
587,53.0
17204,75.0
19590,75.0
12969,160.0
4598,98.0
3298,160.0
1185,181.0
9252,65.0
8454,98.0
3693,150.0
20734,129.0
9751,65.0
2971,42.0
17202,181.0
20486,170.0
13635,55.0
1665,150.0
1655,160.0
17258,65.0
21153,50.0
960,55.0
12059,195.0
19821,136.0
14932,150.0
5539,44.0
12676,100.0
7303,100.0
14645,55.0
2016,181.0
1589,140.0
21015,119.0
10295,94.0
18114,55.0
169,160.0
18374,50.0
9582,158.0
19397,128.0
16164,90.0
5567,120.0
6663,120.0
13621,55.0
1928,75.0
17181,98.0
2222,53.0
1746,111.0
18216,75.0
8030,195.0
20353,160.0
4069,150.0
19281,100.0
14096,35.0
12712,61.0
16426,61.0
9765,35.0
18320,181.0
17757,100.0
11929,146.0
2522,44.0
17408,85.0
15497,80.0
11610,44.0
9636,90.0
17036,120.0
20917,44.0
2044,90.0
13936,120.0
18397,125.0
7901,66.0
5381,181.0
4686,170.0
15680,150.0
5771,80.0
7659,125.0
16826,50.0
7117,30.0
4613,70.0
4156,175.0
13839,50.0
18671,61.0
10945,54.0
5160,100.0
6258,150.0
5794,111.0
3564,90.0
11960,160.0
1001,100.0
3334,117.0
4877,129.0
16775,65.0
15563,61.0
1673,150.0
6995,150.0
13744,65.0
15811,90.0
21914,59.0
14524,50.0
2956,55.0
8558,65.0
11788,129.0
10690,120.0
4703,100.0
15565,90.0
3997,150.0
7338,120.0
13287,129.0
12488,175.0
7944,152.0
20952,160.0
7140,40.0
5649,94.0
10951,94.0
2177,111.0
19772,40.0
10081,36.0
4788,98.0
11762,55.0
9491,59.0
4054,111.0
16591,53.0
7299,44.0
11413,140.0
17270,109.0
3835,49.0
15820,111.0
21123,44.0
4783,119.0
14884,129.0
14492,65.0
3504,120.0
16428,159.0
9000,67.0
16643,44.0
15873,93.0
11739,100.0
7097,70.0
10590,120.0
5669,160.0
8246,120.0
6866,88.0
19997,42.0
164,111.0
5717,129.0
1618,120.0
105,140.0
20896,53.0
21361,70.0
3743,195.0
16830,61.0
6552,140.0
20184,65.0
1441,53.0
21909,190.0
13099,98.0
13429,70.0
12909,65.0
17509,100.0
3622,80.0
9075,160.0
5965,58.0
13209,160.0
16660,84.0
3295,90.0
1772,61.0
5509,40.0
16251,198.0
10136,125.0
14438,109.0
20949,70.0
13342,93.0
2808,120.0
13863,190.0
9719,100.0
12606,198.0
1139,105.0
17038,50.0
15102,80.0
11968,120.0
8804,40.0
1889,181.0
20421,105.0
11192,65.0
17969,90.0
19403,129.0
16606,160.0
21733,120.0
6802,61.0
13498,85.0
20706,150.0
9398,40.0
21096,125.0
13395,90.0
5740,120.0
10204,66.0
19544,50.0
19896,119.0
16755,55.0
6604,100.0
7967,191.0
8133,181.0
5769,94.0
8470,34.0
11036,94.0
15831,129.0
6058,70.0
9926,65.0
15763,59.0
9386,120.0
18735,75.0
815,129.0
7036,181.0
6402,80.0
3199,150.0
266,90.0
5698,100.0
19330,80.0
16417,120.0
3151,150.0
16366,75.0
21931,120.0
14898,121.0
11071,50.0
11041,140.0
16709,98.0
21448,80.0
13753,65.0
9190,111.0
16685,80.0
4006,181.0
12601,93.0
9795,85.0
13664,100.0
1860,50.0
6740,120.0
18823,150.0
8348,44.0
18022,89.0
17582,80.0
10540,98.0
17682,129.0
17261,70.0
12305,150.0
15730,98.0
7762,169.0
12747,51.0
15912,63.0
9729,101.0
12597,54.0
20692,181.0
12120,90.0
2428,61.0
14346,80.0
13355,129.0
12440,120.0
5721,170.0
19917,44.0
2400,80.0
885,70.0
18176,100.0
12703,80.0
4140,190.0
15977,88.0
8903,175.0
14511,167.0
17615,152.0
19646,111.0
16170,111.0
13943,61.0
6016,80.0
7431,150.0
631,146.0
18196,42.0
14722,100.0
2010,109.0
21,65.0
11686,150.0
5178,120.0
8325,129.0
6311,90.0
17141,40.0
19742,90.0
7030,82.0
20971,54.0
5617,90.0
16980,80.0
21622,28.0
10367,58.0
19160,70.0
3468,160.0
14322,181.0
15997,69.0
5522,44.0
19547,44.0
3369,69.0
10612,100.0
18697,177.0
1739,61.0
5008,125.0
19934,98.0
19858,55.0
1089,61.0
11337,160.0
17785,30.0
13810,80.0
9512,190.0
18141,170.0
3823,150.0
21374,94.0
11711,119.0
15365,80.0
14941,34.0
7270,30.0
5778,59.0
7446,120.0
15171,100.0
10660,198.0
17442,120.0
7094,26.0
8333,40.0
6548,125.0
17915,32.0
9303,50.0
16075,49.0
19152,125.0
4276,183.0
13474,50.0
15462,96.0
2794,173.0
19127,63.0
17274,150.0
13440,70.0
17729,67.0
3484,105.0
5592,57.0
8125,140.0
15669,89.0
4436,51.0
2681,61.0
12331,50.0
181,65.0
21130,55.0
12285,40.0
19776,80.0
224,75.0
13793,65.0
19832,111.0
15856,124.0
9747,85.0
2390,185.0
21713,44.0
7195,36.0
8254,175.0
1790,150.0
11668,190.0
17451,111.0
10129,90.0
7611,175.0
21110,158.0
149,150.0
12571,70.0
2203,181.0
21677,148.0
3422,100.0
17703,189.0
8478,47.0
16733,36.0
6223,140.0
12250,158.0
11616,67.0
17685,150.0
14229,129.0
2335,107.0
5911,115.0
8496,135.0
3799,85.0
8648,133.0
207,55.0
13693,175.0
634,85.0
18334,61.0
5125,80.0
18610,186.0
4375,109.0
8759,120.0
5743,175.0
12550,94.0
19952,100.0
5664,44.0
13445,100.0
10726,109.0
9390,100.0
18822,55.0
8077,67.0
3894,140.0
3668,190.0
19295,169.0
11701,44.0
11832,80.0
12317,88.0
651,164.0
15902,80.0
2213,85.0
1651,100.0
5285,40.0
2882,166.0
4710,61.0
7792,96.0
1207,70.0
10954,50.0
5941,100.0
20954,154.0
975,98.0
14361,109.0
11632,198.0
5107,140.0
12160,71.0
19792,40.0
5590,150.0
7781,96.0
6363,129.0
3212,32.0
19668,100.0
4635,160.0
8279,150.0
3462,98.0
2633,115.0
1173,98.0
10815,70.0
20168,44.0
17948,65.0
11,111.0
10968,70.0
19552,120.0
1934,70.0
962,129.0
2228,175.0
16499,140.0
8078,129.0
13012,89.0
3322,65.0
6242,164.0
2117,70.0
20433,40.0
1945,150.0
3017,100.0
8677,50.0
1777,94.0
10442,89.0
368,120.0
10404,105.0
2226,150.0
15794,100.0
6554,61.0
1248,164.0
10837,120.0
1226,164.0
1983,80.0
15322,80.0
3528,181.0
19294,100.0
14041,150.0
5883,80.0
21003,80.0
213,55.0
11319,120.0
6394,50.0
340,120.0
20413,50.0
9434,67.0
1558,181.0
10616,85.0
7177,80.0
17592,146.0
18494,124.0
19925,43.0
19002,124.0
2668,50.0
6760,100.0
9177,187.0
7264,98.0
18601,175.0
14356,135.0
19365,71.0
7872,120.0
8337,75.0
21578,50.0
20715,119.0
5831,35.0
16239,150.0
2733,65.0
1547,94.0
8093,49.0
15122,50.0
18368,179.0
1796,120.0
11544,75.0
9905,55.0
3934,119.0
21256,85.0
5652,70.0
9174,73.0
10432,120.0
14499,125.0
6952,77.0
21207,111.0
6166,111.0
11649,61.0
9547,85.0
18161,61.0
17654,50.0
20767,40.0
13215,85.0
17345,80.0
20708,69.0
7499,55.0
3993,89.0
18575,115.0
2492,155.0
5663,100.0
14733,47.0
14681,150.0
16348,63.0
6010,40.0
5313,181.0
13695,140.0
18949,94.0
20872,70.0
10667,169.0
17571,75.0
16858,62.0
2861,175.0
1970,65.0
13418,90.0
2525,90.0
19340,22.0
1430,100.0
8549,129.0
13708,80.0
20958,44.0
5061,100.0
15170,61.0
18024,75.0
6442,26.0
2487,150.0
19098,44.0
20817,115.0
4944,120.0
19816,32.0
9772,57.0
12042,150.0
15674,89.0
2894,100.0
15870,174.0
1385,189.0
21305,81.0
5956,181.0
13408,185.0
7227,80.0
2167,120.0
12403,120.0
4056,49.0
12237,61.0
3307,115.0
6945,150.0
1471,156.0
12950,50.0
7581,119.0
21604,111.0
19573,140.0
5422,146.0
2478,150.0
2481,65.0
4945,111.0
12366,35.0
13275,80.0
13619,129.0
21921,85.0
9630,150.0
19263,150.0
9448,150.0
21852,75.0
8872,150.0
56,125.0
7147,189.0
991,120.0
17743,111.0
2823,70.0
7681,85.0
142,100.0
230,195.0
21459,160.0
1551,80.0
7914,70.0
561,144.0
16411,116.0
8750,65.0
3,39.0
1984,181.0
581,140.0
5828,156.0
21497,70.0
15172,94.0
10866,40.0
9121,44.0
10141,160.0
14603,150.0
16638,30.0
8970,78.0
16358,43.0
17629,88.0
20114,80.0
4789,50.0
16370,49.0
6943,30.0
10232,108.0
21688,150.0
6876,111.0
1634,70.0
5667,61.0
15348,50.0
1420,175.0
15046,40.0
1055,115.0
17073,50.0
10651,75.0
10769,90.0
11866,49.0
6737,181.0
12459,44.0
11432,120.0
353,71.0
1750,140.0
9626,107.0
20552,61.0
8005,97.0
6366,115.0
104,150.0
8055,150.0
12644,129.0
1937,181.0
15972,69.0
482,140.0
13304,50.0
15302,90.0
20649,55.0
14390,187.0
108,150.0
17306,170.0
13847,100.0
19651,111.0
15308,44.0
6398,61.0
21654,129.0
9142,129.0
5666,50.0
20275,175.0
9421,61.0
14272,31.0
21075,120.0
16552,150.0
9635,129.0
7651,125.0
18477,13.0
18224,98.0
13724,100.0
4343,150.0
9561,150.0
16254,50.0
20732,65.0
10786,50.0
1019,59.0
13960,158.0
16325,155.0
17144,80.0
658,115.0
1616,120.0
6448,190.0
4543,129.0
13892,44.0
15641,80.0
6106,35.0
7054,90.0
11783,38.0
8365,69.0
12123,179.0
10949,70.0
11323,160.0
3303,160.0
16544,85.0
11436,43.0
7867,131.0
13469,58.0
8066,75.0
2546,121.0
7954,85.0
10414,115.0
8202,111.0
5624,105.0
7405,35.0
12490,80.0
63,150.0
3415,85.0
4150,169.0
16645,135.0
11277,160.0
2601,58.0
6624,66.0
6237,174.0
14251,49.0
19619,98.0
15252,150.0
11863,187.0
4265,175.0
20437,160.0
20860,102.0
7812,164.0
10394,156.0
9353,92.0
2943,94.0
8438,69.0
20997,119.0
13995,65.0
16335,129.0
10123,119.0
2473,62.0
2475,125.0
11554,50.0
374,80.0
518,132.0
7017,128.0
9342,69.0
3846,70.0
1792,139.0
4352,170.0
7879,55.0
5498,90.0
5707,100.0
18947,150.0
18612,75.0
7316,116.0
778,129.0
16076,150.0
4556,160.0
12022,63.0
11600,150.0
11003,152.0
14148,75.0
5644,75.0
7438,61.0
11933,111.0
11154,70.0
13840,160.0
17767,150.0
5345,61.0
878,75.0
4943,120.0
13409,65.0
15663,181.0
15703,150.0
18448,90.0
15630,150.0
1497,100.0
3898,190.0
8096,189.0
14609,65.0
19034,159.0
917,115.0
636,90.0
6429,40.0
19771,35.0
4066,195.0
50,105.0
9245,44.0
18884,80.0
13229,38.0
12307,175.0
7168,164.0
17413,170.0
308,140.0
17107,140.0
644,128.0
7720,80.0
14759,150.0
8298,98.0
11645,75.0
3996,181.0
5826,150.0
1350,35.0
19366,98.0
15010,160.0
5455,61.0
10779,75.0
12020,49.0
12529,94.0
11535,189.0
5374,142.0
14610,65.0
6662,90.0
7698,100.0
9938,94.0
16950,50.0
6235,65.0
18108,100.0
27,89.0
5237,129.0
14975,44.0
20011,53.0
12232,190.0
14655,129.0
19580,123.0
4611,80.0
17373,44.0
6591,94.0
12450,75.0
14318,65.0
7686,65.0
19452,100.0
20575,150.0
3486,49.0
3471,49.0
13998,50.0
17438,120.0
11442,167.0
14234,129.0
8823,181.0
1306,49.0
4996,189.0
1500,129.0
8272,61.0
8634,44.0
19023,50.0
20538,18.0
15118,80.0
10452,120.0
6352,94.0
10899,80.0
13668,50.0
11074,89.0
5741,50.0
1832,94.0
16822,185.0
1907,150.0
12990,129.0
9823,80.0
3001,125.0
4862,59.0
20012,150.0
7453,98.0
18773,94.0
3454,80.0
20918,36.0
719,169.0
7426,98.0
4257,69.0
502,129.0
9285,59.0
19964,140.0
13192,150.0
21808,140.0
17566,120.0
14427,181.0
6315,90.0
18606,70.0
19613,170.0
19016,155.0
18913,70.0
14111,100.0
7406,169.0
188,195.0
20665,125.0
20322,69.0
16138,70.0
228,150.0
20639,111.0
13766,98.0
10227,120.0
18963,50.0
4938,119.0
7850,152.0
4933,140.0
13372,36.0
16916,150.0
19100,63.0
2699,120.0
15235,70.0
8958,120.0
21225,65.0
16802,61.0
12971,40.0
16968,50.0
18208,185.0
2953,47.0
5119,170.0
5780,80.0
6917,49.0
4577,63.0
5214,90.0
6046,177.0
14397,181.0
6632,70.0
3647,49.0
20528,58.0
18819,181.0
5682,85.0
7567,69.0
2396,150.0
4113,169.0
3604,135.0
21521,40.0
2574,65.0
14532,125.0
5195,70.0
4043,150.0
967,50.0
1920,115.0
18430,32.0
11761,100.0
11403,150.0
6296,140.0
11807,185.0
18138,98.0
3707,80.0
1925,59.0
20583,198.0
4306,181.0
15701,69.0
3388,190.0
14860,150.0
14157,150.0
8785,84.0
2764,160.0
12399,61.0
3312,88.0
818,158.0
19191,55.0
21621,120.0
14660,129.0
14389,111.0
7329,125.0
3850,102.0
10924,169.0
12936,129.0
5181,100.0
6148,55.0
5887,49.0
6204,61.0
4688,121.0
11777,131.0
8927,80.0
2714,185.0
21937,44.0
17864,70.0
6290,97.0
9286,119.0
8801,80.0
18160,140.0
1484,70.0
6957,105.0
21028,185.0
6961,61.0
18220,75.0
2558,190.0
1586,55.0
4485,75.0
10043,175.0
13701,169.0
2116,150.0
8641,181.0
15631,181.0
2052,49.0
4612,70.0
8547,120.0
10378,75.0
12505,51.0
8029,140.0
4469,150.0
3653,44.0
14197,190.0
21393,150.0
5235,43.0
11750,65.0
2927,171.0
17219,67.0
17872,70.0
8852,70.0
11588,85.0
21784,150.0
6216,65.0
5351,61.0
9243,120.0
12135,24.0
5974,181.0
505,170.0
3375,90.0
9454,61.0
2192,175.0
4362,61.0
13346,120.0
10785,140.0
3031,100.0
2926,160.0
17554,70.0
11517,159.0
16391,190.0
9884,100.0
2461,90.0
21235,61.0
16727,85.0
7933,150.0
7543,140.0
5052,44.0
1776,75.0
20224,70.0
5994,120.0
403,111.0
2284,100.0
2026,94.0
4905,70.0
16532,127.0
14980,90.0
6321,65.0
6773,120.0
1712,70.0
2173,170.0
17850,61.0
3453,55.0
11412,80.0
3344,80.0
382,65.0
2513,80.0
7945,146.0
13752,125.0
14473,119.0
21799,55.0
10292,90.0
3526,65.0
576,120.0
15781,129.0
1100,160.0
16086,80.0
15168,119.0
13757,61.0
21793,20.0
16206,80.0
16236,70.0
1896,111.0
10597,179.0
13206,120.0
9071,80.0
20189,124.0
3126,50.0
12604,59.0
18620,150.0
12770,120.0
14605,89.0
14963,94.0
14968,120.0
1291,155.0
18739,120.0
10026,138.0
21588,77.0
17458,35.0
153,181.0
19197,75.0
4977,98.0
18063,80.0
173,53.0
1935,98.0
10096,169.0
7771,179.0
15692,58.0
5241,129.0
11539,66.0
868,164.0
7564,65.0
20059,61.0
17917,146.0
13019,80.0
681,120.0
21452,164.0
18234,90.0
10831,120.0
17599,170.0
15447,50.0
19873,65.0
18602,190.0
20967,85.0
14808,50.0
3646,111.0
21073,85.0
16289,80.0
7989,152.0
8310,115.0
21052,88.0
4962,70.0
21926,181.0
5279,150.0
6619,170.0
10347,120.0
21238,131.0
16978,70.0
19766,55.0
6850,30.0
15197,129.0
1815,175.0
735,80.0
4235,98.0
5876,190.0
17561,61.0
7963,138.0
4823,69.0
6154,80.0
13082,140.0
8720,94.0
8937,49.0
6479,159.0
16396,55.0
18342,148.0
8020,63.0
17058,49.0
8149,100.0
15843,80.0
6829,75.0
21908,179.0
19046,49.0
2159,115.0
19211,61.0
11522,38.0
11440,44.0
15683,71.0
20234,22.0
11803,50.0
1726,164.0
20014,111.0
5069,69.0
21861,75.0
5516,80.0
19936,49.0
19406,50.0
40,100.0
8758,147.0
4799,71.0
18885,44.0
5257,50.0
1445,150.0
6392,159.0
6206,150.0
8531,136.0
9731,120.0
9469,70.0
20854,75.0
11850,80.0
1806,100.0
21712,105.0
8883,182.0
13478,65.0
16724,70.0
3557,85.0
1692,50.0
18879,100.0
6944,190.0
7750,75.0
18286,190.0
4639,164.0
1584,170.0
10340,111.0
16462,92.0
3578,163.0
10958,128.0
21350,90.0
14862,181.0
4614,80.0
11239,88.0
12439,70.0
16668,63.0
20066,115.0
14855,160.0
17888,55.0
20409,150.0
5534,150.0
4860,75.0
7970,120.0
15036,111.0
16728,90.0
3323,129.0
20535,30.0
11344,85.0
834,105.0
16812,111.0
604,90.0
10226,61.0
21325,179.0
20491,70.0
15221,85.0
8837,61.0
2383,39.0
17565,160.0
11639,59.0
5083,39.0
12433,35.0
2860,90.0
11575,90.0
20280,146.0
16927,100.0
15606,127.0
3299,100.0
13981,181.0
5111,55.0
13634,155.0
2514,169.0
3434,140.0
11227,49.0
10061,125.0
8322,164.0
14724,69.0
21005,80.0
10775,70.0
5919,109.0
13712,44.0
14943,61.0
14029,70.0
599,86.0
4320,75.0
9111,80.0
21460,100.0
21333,100.0
14141,98.0
1599,170.0
14880,181.0
11631,50.0
21574,104.0
17941,61.0
20444,150.0
17610,142.0
16879,181.0
16018,187.0
20963,181.0
19345,120.0
20208,75.0
941,150.0
17433,70.0
10976,75.0
9334,38.0
366,185.0
7460,50.0
4610,66.0
18653,18.0
12704,169.0
5490,190.0
8261,150.0
3570,94.0
237,92.0
9771,190.0
776,150.0
2773,150.0
14796,54.0
16187,120.0
17907,150.0
11930,26.0
5886,58.0
7604,98.0
16142,50.0
1640,90.0
10196,140.0
1199,46.0
10135,96.0
5163,190.0
14706,55.0
7193,49.0
484,181.0
12423,44.0
3785,98.0
5165,61.0
2590,53.0
12915,150.0
9256,59.0
12667,54.0
3133,55.0
2498,154.0
3386,50.0
16602,26.0
15914,40.0
370,195.0
14369,61.0
3589,155.0
17062,50.0
5922,90.0
15591,128.0
3853,49.0
411,75.0
19091,100.0
102,105.0
8180,140.0
21440,100.0
10067,44.0
5142,120.0
16680,70.0
18848,44.0
10268,61.0
2102,190.0
14950,150.0
10736,185.0
7421,131.0
21759,40.0
15279,160.0
19178,121.0
5046,61.0
9852,111.0
18403,150.0
3810,85.0
21499,80.0
112,117.0
8921,125.0
15911,90.0
